nom_lieu,note_moyenne
Laurent Devaux SARL Café,4.0
Joubert Café,3.0
Hardy S.A. Café,3.7
Laroche Café,3.0
Salmon Café,4.4
Gillet Albert et Fils Café,4.5
Buisson Café,3.6
Rolland Café,4.6
Sauvage Café,3.9
Dubois Café,4.6
Martin Café,3.7
Baudry Café,4.2
Guérin Charles S.A. Café,3.2
Godard Café,3.1
Imbert Café,4.3
Faure Café,4.7
Caron SARL Café,4.9
Perrier Café,3.8
Didier Café,4.9
Lebon SARL Café,3.4
Couturier Café,3.9
Marie SARL Café,5.0
Perret Café,4.9
Grondin Bailly S.A.S. Café,3.5
Mallet Café,4.7
Mary SARL Café,3.7
Lenoir S.A.S. Café,4.4
Gonzalez Café,4.1
Leclerc Lacombe S.A.R.L. Café,4.5
Becker Café,4.0
François Café,3.7
Le Roux SARL Café,3.4
Bonnet Daniel SARL Café,3.7
Lebon Café,4.3
Guichard Café,4.6
Dufour Café,4.5
Bouvet Café,3.9
Guilbert SA Café,4.5
Blin Gilbert SARL Café,4.8
Brunet Café,3.6
Alves Café,4.2
Sauvage Café,4.3
Auger S.A.S. Café,3.4
Payet Perrier SA Café,4.6
Roux Café,3.4
Laporte S.A. Café,3.2
Legrand Café,4.7
Normand Martineau S.A.S. Café,3.8
Hubert Café,3.4
Jacquot Café,3.3
Girard Café,4.3
Lelièvre Café,3.2
Raynaud S.A.S. Café,3.5
Marie Gonzalez et Fils Café,3.2
Labbé Café,3.4
Marion S.A. Café,4.5
Louis Café,4.1
Mahe SA Café,3.8
Bonneau Duhamel S.A.R.L. Café,3.3
Antoine Fischer SA Café,4.5
Muller Perrin S.A.R.L. Café,4.7
Hamel Café,3.5
Lemoine Café,5.0
Jean Lamy S.A.S. Café,4.1
Hamel S.A.S. Café,4.0
Pasquier S.A.R.L. Café,4.6
Meyer Café,3.5
Simon S.A.R.L. Café,4.6
Coulon Café,3.9
Menard SARL Café,3.6
Diaz Café,4.9
Collet Café,3.7
Marion Café,4.6
Mahe Café,3.3
Antoine Café,4.3
Georges S.A.R.L. Café,4.8
Pottier Café,4.6
Vallée SA Café,4.9
Martel Café,3.2
Barbier SARL Café,4.4
Grondin Café,4.9
Thierry Café,3.0
Mercier Café,4.0
Collet Maillot SARL Café,4.0
Le Gall Chartier SA Café,3.3
Paul Café,4.3
Gauthier Café,3.8
Delannoy Café,3.2
Bourgeois et Fils Café,4.9
Voisin S.A. Café,3.2
Vallée Café,4.6
Alexandre SARL Café,4.7
Raymond Fernandes et Fils Café,4.8
Bonneau Besson SA Café,3.1
Pineau Café,4.2
Faivre Briand S.A.S. Café,3.9
Menard Café,4.5
Ferreira Café,3.9
Costa Café,4.0
Descamps SARL Café,4.5
Dias Ledoux SA Café,3.1
Ramos Mace SARL Café,4.3
Cohen S.A.S. Café,3.9
Charles Becker SARL Café,4.0
Perrier Café,3.2
Merle Café,3.0
Guyon SA Café,3.0
De Oliveira SA Café,3.6
Léger Café,3.7
Bonnet Café,4.7
Cordier Café,3.9
Martin Dupont SA Café,5.0
Guyot Poulain SA Café,3.4
Didier Café,3.3
Boulay S.A.S. Café,4.0
Alexandre Boulanger SARL Café,3.7
Hoarau Léger S.A.S. Café,4.3
Rossi Gillet S.A.S. Café,4.6
Barbe S.A.S. Café,4.2
Gosselin Café,3.9
Legendre Café,4.0
Guyon Café,3.2
Alexandre Café,3.7
Pichon S.A. Café,3.3
Besnard Café,3.1
Millet Café,4.6
Lemaire S.A.S. Café,3.1
Munoz et Fils Café,3.3
Grenier Café,4.4
Philippe Café,3.4
Brunel Leduc S.A.R.L. Café,3.4
Diallo Café,3.6
Robin SA Café,4.6
Perrin Nguyen S.A.S. Café,3.5
Bonnet Chauveau SARL Café,3.0
Tanguy Mathieu S.A.R.L. Café,4.5
Gonzalez Rey S.A. Café,3.7
Fischer Café,3.6
Morin Picard et Fils Café,3.6
Humbert Baudry S.A. Café,4.9
Fleury Café,3.7
Grondin Café,4.0
Bousquet S.A.S. Café,4.9
Couturier Poulain S.A.R.L. Café,4.5
Blanc SA Café,4.6
Joubert S.A. Café,4.2
Potier Martinez S.A. Café,3.2
Couturier Café,3.8
Guérin SA Café,3.4
Jacob S.A. Café,3.1
Cousin Café,3.3
Monnier Alexandre et Fils Café,4.6
Lopez Dupré S.A.R.L. Café,3.7
Besson Café,5.0
Rolland Poulain S.A. Café,3.8
Lecomte SA Café,4.0
Collet SA Café,3.9
Clerc Lopes SA Café,4.5
Collet Café,3.8
David Muller S.A.S. Café,3.3
Laurent S.A.R.L. Café,4.1
Bonnet Didier S.A.R.L. Café,3.1
Delaunay S.A.R.L. Café,3.8
Huet Café,3.4
Grenier S.A. Café,3.7
Blot Café,4.3
Marques Café,4.4
Mercier Café,4.2
Pages S.A.S. Café,3.5
Cordier Café,4.9
Fontaine Café,3.2
Albert Café,5.0
Sauvage et Fils Café,3.9
Benard Café,3.9
Toussaint SA Café,4.0
Cohen Café,3.9
Breton Café,3.2
Lebon Café,4.3
Olivier Café,4.2
Guillot S.A.S. Café,3.8
Rey Gros S.A. Café,4.1
Michel S.A.S. Café,4.2
Guilbert SA Café,3.4
Breton Charrier S.A. Café,3.2
Pruvost Café,4.9
Lecomte SA Café,4.2
Bruneau Bodin et Fils Café,3.2
Lefort Hoareau S.A.S. Café,4.3
Pages Leblanc S.A.R.L. Café,4.3
Dumont Blot SA Café,3.1
Vidal Petit SA Café,5.0
Meunier Coste et Fils Café,4.7
Lagarde Monnier S.A.R.L. Café,3.7
Dijoux Café,4.5
Leblanc SARL Café,3.0
Diallo SARL Café,4.4
Carre S.A.S. Café,3.1
Moulin Blanchet SARL Café,4.3
Marie Sanchez SA Café,4.8
Cordier Wagner S.A.R.L. Café,4.6
Lambert Café,3.6
Vaillant Salmon S.A. Café,3.9
Loiseau Deschamps et Fils Café,3.6
Guyon Delannoy et Fils Café,4.0
Merle Café,3.5
Perrier Café,4.2
Muller Breton SA Café,4.6
Jourdan S.A.S. Café,3.5
Boutin Café,4.9
Aubert De Sousa S.A. Café,3.1
Antoine Café,4.8
Fabre Café,4.5
Normand SA Café,4.3
Besson Fernandez SA Café,4.7
Maillard Café,3.1
Hubert Café,3.3
Leclercq SA Café,3.9
Toussaint Café,4.0
Guichard Buisson S.A.S. Café,4.5
Blin Café,3.3
Chrétien Café,4.7
Picard Café,3.1
Prévost Café,3.8
Cohen Café,4.6
Joubert Café,3.8
Meyer Café,4.2
Paris Café,3.6
Fernandes Café,3.8
Gomez Grenier S.A. Café,4.5
Morvan Café,4.7
Delorme SA Café,4.6
Roche Café,3.9
Meunier Café,3.8
Morel Rodrigues et Fils Café,4.3
Blanchet S.A.R.L. Café,4.3
Maillot Café,5.0
Lamy Le Roux S.A.R.L. Café,4.8
Bertrand Dupuy SARL Café,4.1
Jacquot Café,4.4
François Laine et Fils Café,3.5
Lemonnier S.A.S. Café,3.4
Masse Café,4.4
Lefèvre Café,3.7
Perrier Café,4.7
Georges Guillot S.A.R.L. Café,3.8
Guillot Lesage SARL Café,3.9
Andre Café,4.2
Muller SARL Café,3.4
Allard Café,3.1
Renard Letellier S.A. Café,3.1
Weiss Café,3.8
Vincent SARL Café,3.4
Bonnet SARL Café,4.0
Godard Café,4.8
Fontaine Café,3.7
Martel Café,4.7
Lévêque et Fils Café,4.9
Boyer Café,4.9
Loiseau Café,3.1
Colas Café,3.8
Jacquet et Fils Café,4.6
Rolland Café,3.9
Seguin S.A.S. Café,4.8
Deschamps Café,3.6
François SARL Café,4.4
Gros Marchal SARL Café,3.7
Maillard Laine S.A. Café,3.8
Lévêque Café,4.3
Henry Bonneau SARL Café,3.6
Maillard Mathieu S.A.S. Café,4.9
Fontaine Alexandre S.A. Café,4.4
Didier Café,3.4
Lacombe Café,4.8
Evrard SARL Café,4.1
Navarro Café,3.4
Lesage S.A. Café,3.0
Ferrand Café,4.9
Julien Café,3.1
Paul S.A. Café,3.6
Hoarau Techer et Fils Café,3.4
Legendre S.A.R.L. Café,3.9
Pottier Café,3.8
Lemoine SA Café,3.4
Lacombe Café,4.8
Gaillard et Fils Café,4.7
Colas Café,4.8
Jacquet SARL Café,4.0
Fontaine SARL Café,5.0
Riou Café,4.2
Mahe S.A. Café,3.2
Boutin Café,4.0
Faivre et Fils Café,3.6
Gauthier Café,4.0
Gimenez S.A. Café,4.2
Robert Café,3.7
Lopez Café,4.0
Olivier S.A.S. Café,5.0
Lacroix Guérin SARL Café,3.1
Carlier Café,3.5
Carlier S.A.S. Café,4.3
Bazin Café,4.9
Roger Muller S.A.R.L. Café,3.1
Mahe S.A.R.L. Café,4.1
Brun et Fils Café,3.7
Gomez S.A.R.L. Café,4.6
Perrin SARL Café,4.9
Rey S.A.S. Café,3.7
Riou Guilbert S.A.S. Café,4.3
Alves Picard S.A. Café,3.7
Rey Raynaud SARL Café,4.9
Ferreira Café,3.5
Lamy S.A.S. Café,3.6
Chrétien SA Café,3.7
Robert Café,4.8
Michaud Café,4.5
Legendre Café,3.3
Perrier Bailly et Fils Café,3.0
Goncalves Café,4.8
Alexandre S.A.R.L. Café,3.9
Costa Café,4.0
Vidal Schmitt S.A.S. Café,3.5
Blondel Café,3.8
Langlois S.A. Café,4.6
De Sousa Roux S.A.S. Café,3.5
Bourgeois Café,4.4
Carpentier SA Café,4.0
Vasseur Ruiz SA Café,3.4
Jean et Fils Café,3.5
Bodin Café,4.8
Klein Café,3.4
Lefort SA Café,3.9
Munoz Pascal SARL Café,4.1
Lagarde Café,4.3
Labbé S.A.R.L. Café,4.4
Evrard Café,4.9
Cousin SARL Café,4.2
Paris Café,3.5
Colas Café,4.7
Jacques S.A. Café,4.1
Boyer Thibault S.A.S. Café,4.5
Guilbert S.A.S. Café,4.1
Lefèvre S.A.R.L. Café,4.9
Ollivier Café,3.6
Richard Ledoux S.A.S. Café,3.9
Denis Café,3.8
Pichon S.A.S. Café,4.9
Ferreira Café,4.2
Delannoy Café,3.4
Loiseau Café,3.5
Leleu Samson et Fils Café,3.6
Poulain S.A. Café,4.9
Gosselin Martineau S.A.R.L. Café,4.0
Perrier SA Café,4.7
Teixeira Bernier S.A. Café,4.8
Lemonnier Girard SARL Café,4.1
Maurice Leconte S.A. Café,3.7
Schmitt Café,3.2
Tanguy Café,3.1
Philippe SARL Café,3.2
Rodriguez Café,3.0
Baudry Café,3.9
Lemaître Café,4.6
Foucher Café,3.7
Pages Denis SA Café,4.0
Berger S.A.S. Café,3.4
Peron Café,3.2
Cousin Café,3.3
Laurent Lesage S.A.R.L. Café,4.2
Morel Dufour SARL Café,4.1
Pinto S.A. Café,3.5
Lenoir Lopez SARL Café,3.3
Benoit Café,3.5
Lévy SA Café,3.7
Pichon Café,4.0
Gomes SA Café,3.3
Dubois S.A. Café,3.2
David Richard SA Café,5.0
Brunet Café,4.1
Denis Café,4.5
Léger Potier SARL Café,3.2
Caron Lopez S.A. Café,4.2
Mace Café,3.8
Muller Gaudin et Fils Café,4.5
Pierre Café,4.5
Letellier Lebon et Fils Café,3.2
Thibault et Fils Café,4.7
Hervé et Fils Café,3.1
Fabre Café,4.6
Renaud Café,4.7
Allain Café,3.5
Barthelemy Café,4.1
Martins Café,4.3
Bodin S.A.R.L. Café,3.6
Berger Café,3.7
Ruiz Café,4.8
Da Costa Café,3.7
Guichard Verdier SARL Café,3.3
Moulin Café,4.9
David Café,5.0
Lefort Café,4.5
Traore Colas et Fils Café,3.8
Blin S.A. Café,4.9
Rolland Joly S.A.R.L. Café,3.2
Gomes Café,4.3
Maillard Tanguy S.A.R.L. Café,4.5
Laroche Baudry S.A.S. Café,4.8
Hervé Delorme SARL Café,4.9
Maurice Café,3.4
Dias Café,3.9
Lopez SA Café,3.8
Boucher Café,4.5
Rolland S.A.S. Café,4.0
Pons Blanchard S.A. Café,3.7
Bousquet Café,3.6
Charpentier Lacroix SA Café,4.9
Philippe Hamon et Fils Café,4.5
Jacquet Café,3.1
Renard Café,3.8
Ledoux SA Café,4.3
Lesage Andre et Fils Café,4.4
Roux S.A.S. Café,4.5
Mace Café,3.7
Guillot S.A.S. Café,3.3
Marchand Colin S.A.S. Café,4.9
Henry S.A.S. Café,4.0
David Café,3.3
Noël Café,4.6
Moreno Lejeune SARL Café,3.1
Paris Boyer et Fils Café,4.0
Leduc Rossi S.A.R.L. Café,4.3
Carlier S.A.S. Café,4.7
Faivre Collet S.A. Café,4.4
Valentin Fischer SA Café,4.9
Perrot Café,4.5
Labbé Café,4.7
Perrin Café,4.3
Roger Café,4.2
Klein Café,3.1
Petit Café,3.2
Riou et Fils Café,4.2
Perrin Café,3.1
Ollivier Guérin SARL Café,4.1
Sauvage Café,3.6
Coste S.A. Café,3.5
Grenier Jean SARL Café,4.9
Hebert Café,4.5
Lebreton Charpentier et Fils Café,3.9
Lebon Café,3.9
Girard Café,3.4
Richard Descamps S.A. Café,4.4
Potier Café,3.2
Lecomte Labbé S.A.S. Café,3.8
Clément Café,4.7
Guilbert Café,3.2
Voisin Café,3.7
Munoz Legendre et Fils Café,3.3
Guyon Café,3.0
Costa SARL Café,3.3
Navarro S.A.R.L. Café,4.8
Ferreira Richard SA Café,4.3
Dupuis François S.A.R.L. Café,4.3
Brunet SA Café,3.7
Lacombe Café,4.2
Bruneau Café,3.6
Loiseau Blin SA Café,4.7
Le Roux Thibault S.A. Café,4.2
Poirier SA Café,3.3
Laine S.A. Café,4.6
Hamon SA Café,3.3
Diaz S.A.R.L. Café,3.9
Bourgeois Café,3.2
Lejeune SARL Café,5.0
Bourdon S.A.R.L. Café,3.8
Maillet Café,3.7
Aubert Café,3.4
Rocher Café,3.3
Rodrigues Café,3.6
Letellier et Fils Café,3.3
Clerc Café,4.8
Hebert Guyot SA Café,4.0
Lombard Café,3.6
Caron Café,4.8
Dos Santos Café,4.2
Da Costa Fleury S.A. Café,3.1
Maillard Café,4.8
Dumas Café,3.6
Pascal et Fils Café,3.7
Dupuis Café,4.2
Benoit Café,3.5
Pelletier Duhamel et Fils Café,3.3
Vallée Couturier S.A.S. Café,3.8
Lefebvre Café,3.2
Lambert Café,3.3
Bonnin S.A.R.L. Café,4.3
Humbert Café,3.4
Berger S.A. Café,4.0
Simon S.A.S. Café,4.8
Guillou et Fils Café,4.2
Nguyen Café,4.2
Leblanc Café,3.3
Perret Café,4.5
Delorme Café,4.7
Alves Texier et Fils Café,4.8
Arnaud S.A. Café,4.3
Monnier Hebert S.A. Café,3.8
Bazin Café,3.1
Pelletier Café,3.5
Clément Café,4.4
Fernandes Café,4.9
Brun et Fils Café,4.6
Fouquet et Fils Café,4.6
Michaud Café,4.6
Joubert Café,3.4
Voisin Adam S.A.R.L. Café,3.7
Jacob Baron S.A. Café,4.1
Guillaume Café,4.7
Reynaud Café,3.4
Bousquet S.A.S. Café,4.0
Boutin Café,3.8
Lebon Meunier SARL Café,3.0
Ribeiro Café,4.4
Chevallier Café,4.2
Torres S.A. Café,4.8
Giraud Café,3.0
Laroche Torres et Fils Café,5.0
Pierre Café,4.6
Gilles Café,4.5
Da Costa Café,4.9
Jean Café,4.4
Loiseau Café,4.5
Boyer Blot S.A.S. Café,4.8
Guyon Louis S.A.S. Café,4.6
Baron Café,3.5
Laporte Leclercq SARL Café,3.8
Vallée Café,3.0
Barre Noël SARL Café,4.9
Fernandez SA Café,3.3
Martinez Café,3.1
Hoarau Café,3.4
Delattre Courtois S.A.R.L. Café,4.5
Dupré et Fils Café,4.8
Bruneau Georges SA Café,4.4
Guilbert Café,3.4
Martin Café,3.4
Roux Julien SARL Café,3.9
Parent et Fils Café,4.1
Martel Bonnet S.A.S. Café,3.6
Vasseur Café,5.0
Guérin Café,3.9
Bigot Café,5.0
Delattre et Fils Café,3.6
Lesage Picard SARL Café,4.2
Maillot S.A. Café,3.4
Monnier Le Gall SARL Café,4.0
Bertin SA Café,4.9
Guilbert Café,3.2
Legrand Café,3.9
Klein Café,3.8
Pascal et Fils Café,4.9
Bernier Café,4.8
Pruvost Berger SARL Café,3.8
Bruneau Café,3.1
Bertin SA Café,4.8
Lévy SARL Café,4.0
Lefèvre Café,3.7
Marty Baudry S.A.S. Café,3.7
Vallée Café,3.2
Jacquet Wagner SARL Café,4.9
Laroche S.A.R.L. Café,4.2
Diallo Café,4.4
Potier Pereira S.A. Café,4.0
Colin Café,3.4
Samson Café,3.5
Charpentier Café,3.3
Germain S.A.R.L. Café,4.6
Dijoux Café,3.9
Faure Gimenez SARL Café,3.3
Michel Café,4.2
Denis S.A.S. Café,3.9
Bonnin Legendre S.A. Café,4.8
Mahe Bonnet et Fils Café,3.8
Carre SA Café,4.5
Mace Café,3.6
Aubert Café,3.6
Bertin SA Café,4.7
Collet Guillot SARL Café,4.7
Boulanger Weber S.A.R.L. Café,3.1
Hervé SA Café,4.9
Vallée Café,3.0
Paul Rey S.A. Café,3.3
Legendre Dufour S.A.R.L. Café,3.6
Normand Café,3.7
Valette Café,4.5
Allain Café,3.9
Regnier Café,3.2
Paris S.A.S. Café,3.4
Bourgeois Roy et Fils Café,4.0
Schmitt Café,3.9
Chartier et Fils Café,4.9
Hoareau Café,4.5
Morvan Guillaume S.A. Café,4.0
Gay Café,4.8
Philippe Café,4.7
Leroux Collin S.A.S. Café,3.5
Toussaint Café,4.4
Gosselin S.A. Café,4.4
Jacques Café,3.5
Jean Café,4.6
Bonnin et Fils Café,4.1
Garnier S.A.S. Café,3.2
Charles SARL Café,3.3
Munoz Café,4.8
Breton Café,3.6
Boutin Café,3.6
Lecomte Café,3.2
Fischer Café,4.1
Barre Café,4.3
Bouchet Café,3.9
Deschamps S.A.R.L. Café,3.8
Dijoux Café,4.4
Lefebvre Techer S.A. Café,3.6
François Café,4.8
Martins Guyot SA Café,3.8
Perrot et Fils Café,4.0
Coulon Fernandes SARL Café,3.9
Bernier Café,3.8
Vincent Café,3.2
Besson Café,4.6
Toussaint Café,3.0
Martin S.A.R.L. Café,3.8
Roussel Carre SA Café,5.0
Cousin Café,3.0
Delannoy Launay S.A.R.L. Café,4.4
Thierry Guillet et Fils Café,3.1
Guillou Café,3.9
Dupré Lopes et Fils Café,3.9
Vaillant Rousset SA Café,3.7
Joseph Café,3.3
Verdier Hubert SARL Café,4.2
Martins Café,3.0
Jourdan Café,4.8
Blondel Cousin S.A.R.L. Café,4.8
Briand SARL Café,3.7
Hamon Café,3.0
Dumont Courtois SA Café,3.5
Lelièvre Café,4.4
Dumont Café,4.5
Berthelot Café,4.7
Becker Café,4.7
Renaud Café,3.1
Lebrun Café,3.2
Dias S.A.R.L. Café,4.7
Legrand Café,3.2
Le Roux SA Café,3.9
Couturier Café,4.4
Jourdan SA Café,4.1
Lévêque Café,3.7
De Oliveira Michel S.A.S. Café,4.0
Dupuis Delorme SA Café,3.9
Schmitt Café,3.6
Hubert Café,4.9
Pruvost et Fils Café,3.5
Guibert S.A.S. Café,4.7
Roy SA Café,4.1
Leclercq S.A.R.L. Café,4.9
Delannoy Café,4.1
Bonnin Café,4.5
Turpin Café,3.3
Peltier SARL Café,3.1
Roussel Café,4.4
Cousin et Fils Café,3.8
Hamel Café,3.3
Vallée Café,3.7
Masse S.A.R.L. Café,3.6
Guillou Descamps S.A.R.L. Café,4.5
Payet Rousset SA Café,4.6
Michel SARL Café,4.2
Descamps S.A.R.L. Café,4.1
Rodriguez Café,3.7
Deschamps Café,3.4
Klein Café,3.6
Coulon S.A.S. Café,4.8
Neveu et Fils Café,3.6
Lombard SARL Café,3.8
Lacroix Café,4.1
Roy Brunet S.A. Café,3.9
Mallet Café,3.9
Breton Café,4.7
Dupuy Lamy S.A. Café,3.7
Boutin S.A. Café,3.8
Lebon S.A. Café,3.6
Le Roux S.A.S. Café,4.3
Pascal Café,4.9
Buisson Regnier et Fils Café,3.2
Vidal Chauveau et Fils Café,4.5
Marty et Fils Café,3.6
Didier Guichard S.A. Café,4.8
Simon Café,4.1
Maillard Café,4.7
Loiseau Guillet S.A. Café,4.5
Tessier S.A.S. Café,4.1
Laurent Faure SARL Café,4.0
Blanchard Café,3.4
Le Gall Café,5.0
Pages Café,4.6
Blondel SA Café,3.6
Huet Café,3.4
Robert S.A.S. Café,3.6
Pelletier De Oliveira SARL Café,3.8
Jacquot Café,4.6
Baron Café,4.6
Richard SARL Café,4.9
Masson Café,4.9
Aubry Gomez et Fils Café,4.1
Jacquet Guérin et Fils Café,4.0
Paris Regnier et Fils Café,3.5
Hernandez Andre SARL Café,4.5
Briand S.A.R.L. Café,3.8
Delannoy Café,3.1
Letellier Café,4.4
Maillot Roy et Fils Café,3.4
Michel S.A.R.L. Café,4.1
Lambert S.A. Café,3.8
Godard Café,3.9
Peltier Café,3.0
Perret Café,5.0
Aubert Café,3.9
Dias Café,4.6
Lefebvre Café,4.8
Riou S.A. Café,4.3
Bodin Café,3.4
Laroche SA Café,4.0
Teixeira Potier SARL Café,4.1
Bourdon Bonnin SARL Café,3.2
Martineau Blanchet S.A. Café,3.8
Lebreton Café,3.9
Roger Café,3.6
Rossi S.A.R.L. Café,4.8
Bernard Café,3.4
Hoareau Café,4.1
Legros Café,3.3
Philippe Café,4.6
Bousquet Pineau SARL Café,3.7
Renaud Café,3.9
Blanc S.A.S. Café,3.9
Laporte Payet S.A. Café,4.8
Leblanc Benard S.A.R.L. Café,4.8
Charles Café,4.3
Paul S.A. Café,3.9
Bourdon Café,3.1
Alexandre Café,3.5
Arnaud Café,4.3
Royer Café,4.9
Ollivier Blot et Fils Café,3.4
Poulain Café,5.0
Hoarau Café,3.1
Perrot Café,4.5
Lucas Café,4.7
Boutin Café,3.9
Torres Café,4.2
Navarro Bruneau SARL Café,4.9
Dos Santos Café,4.5
Marie Marin S.A. Café,4.2
Renaud et Fils Café,3.2
Martineau S.A. Café,4.3
Da Silva S.A.S. Café,3.4
Hubert Café,4.5
Normand Guillaume SARL Café,3.3
Masse SA Café,4.7
Klein Café,4.5
Delaunay S.A. Café,4.5
Toussaint Café,3.6
Nguyen Café,3.8
Raymond SA Café,4.7
Bonneau S.A.S. Café,4.4
Pages Café,3.5
Peron Chauveau SA Café,3.3
Hubert Café,4.9
Lelièvre Lucas et Fils Café,4.2
Legendre Café,4.4
Lévêque Hebert SA Café,4.6
Barbier Simon SA Café,3.6
Marchand et Fils Café,4.1
Philippe Café,3.4
Brunet Café,4.6
Launay Café,3.8
Chauvet Café,4.4
Moreau Café,3.2
Jacob Café,4.2
Robin Jacob SARL Café,4.4
Gaudin SA Café,3.1
Étienne Valentin SA Café,3.7
Ramos Café,4.6
Delaunay Café,4.3
Le Roux SARL Café,3.1
Bertrand S.A. Café,3.8
Jacques S.A. Café,3.5
Dupuis Café,4.1
Merle et Fils Café,4.5
Ollivier Café,3.9
Thierry Café,4.9
Pichon Café,4.5
Leduc S.A.R.L. Café,3.2
Vallet Café,3.9
Dupuy et Fils Café,3.1
Roger Café,4.5
Reynaud Café,4.7
Mallet Benoit et Fils Café,3.9
Arnaud Roussel S.A. Café,3.9
Alves Café,3.8
Charpentier Germain et Fils Café,4.7
Brunet Café,4.5
Berthelot Café,4.6
Descamps Café,3.7
Klein S.A. Café,4.7
Guillaume Café,5.0
Lemonnier Café,4.0
Chevallier SA Café,3.3
Blanc Humbert S.A.S. Café,3.7
Legrand S.A.R.L. Café,3.8
Pineau Café,3.4
Boyer et Fils Café,3.7
Briand Café,3.1
Moreau Café,3.7
Lefèvre Lelièvre S.A.R.L. Café,3.2
Renaud SARL Café,3.9
Besson Café,4.9
Potier SA Café,3.0
Brun Maréchal S.A.R.L. Café,3.8
Lecoq Brunet S.A. Café,3.1
Richard Café,3.6
Barthelemy Chrétien SARL Café,4.4
Collet Café,4.4
Dufour Café,4.2
Perrot et Fils Café,3.0
Pinto Georges S.A. Café,4.0
Klein Café,3.9
Allard SA Café,3.7
Allain Café,4.8
Riou Café,3.3
Fabre Café,4.5
Pasquier Café,4.9
Charles Café,3.7
Klein Café,4.2
Vincent S.A. Café,3.6
Martineau SARL Café,4.2
De Sousa Meunier S.A.R.L. Café,3.2
Julien S.A. Café,5.0
Chevalier Cordier S.A.S. Café,3.2
Charles Café,4.4
Perrot Café,4.4
Bousquet Café,5.0
Lemonnier Café,4.6
Faure Tanguy et Fils Café,3.9
Dijoux Café,4.2
Bernier Café,3.1
Rémy Café,4.4
Lenoir Café,3.3
Blot Café,5.0
Leclercq Café,4.4
Dupuis SA Café,4.2
Maréchal Café,4.9
Poirier Café,4.9
Hardy Gilles SARL Café,3.4
Nicolas Allain SA Café,5.0
Fleury Café,4.9
Payet SA Café,3.4
Pierre S.A.S. Café,4.8
Pages Gilles S.A.S. Café,4.6
Dupuis Café,4.4
Raynaud Café,4.2
Martins Café,4.1
Verdier Café,3.7
Pinto Joseph SA Café,3.8
Lebrun Café,3.8
Rodrigues Ferrand SARL Café,5.0
Rolland S.A.R.L. Café,4.4
Baron Coste S.A. Café,3.9
Dubois Café,4.8
Sanchez Rocher SA Café,4.1
Prévost et Fils Café,4.2
Vaillant Dupont SA Café,5.0
Rossi Café,3.7
Lévy Café,4.8
Guillaume S.A.S. Café,4.1
Ollivier Cordier S.A.R.L. Café,4.5
Raymond Café,4.5
Boulanger Morin S.A.S. Café,3.4
Le Roux Lopez SA Café,3.7
Evrard SA Café,4.7
Descamps Bonnin S.A. Café,4.6
Giraud S.A.R.L. Café,3.9
Mace Café,4.8
Bernard S.A.R.L. Café,4.4
Vidal Gillet SARL Café,3.5
Gaillard Leroy S.A.R.L. Café,3.5
Rossi Café,4.5
Bernard S.A.S. Café,4.2
Bègue Rossi S.A. Café,4.3
Verdier Leblanc S.A.S. Café,4.0
Diaz SA Café,3.7
Adam Café,3.7
Gaillard et Fils Café,3.4
Cousin S.A.R.L. Café,3.2
Allard Café,3.7
Bourgeois Café,3.6
Girard S.A. Café,3.8
Mercier Café,4.6
Seguin Café,3.2
Bouvier Café,4.0
Lemaire Café,4.7
Fouquet Masse SARL Café,3.7
Blanc Café,4.8
Rocher SA Café,3.6
Payet Café,3.4
Berger S.A.R.L. Café,3.7
Samson Leleu SARL Café,4.7
Laroche S.A.S. Café,4.3
Alves SA Café,4.3
Berthelot Weiss S.A.R.L. Café,3.5
Berger Rodrigues S.A.R.L. Café,3.8
Lenoir SA Café,3.3
Blanchet Café,4.9
Tanguy Aubert S.A.R.L. Café,3.7
Texier Café,4.1
Schneider Café,3.2
Giraud Café,3.7
Faivre SA Café,4.2
Guyon SARL Café,3.8
Michaud Leclerc S.A.S. Café,3.3
Lelièvre Café,3.1
Rey Café,4.8
Alexandre Prévost SARL Café,4.6
Launay Café,3.8
Boulay SARL Café,4.3
Launay Café,4.7
Rémy Café,4.1
Renault Café,4.7
Munoz SARL Café,3.9
Gérard Café,4.2
Deschamps Lambert SARL Café,3.4
Salmon Café,3.5
Robin Café,4.8
Fleury Carpentier SARL Café,3.3
Leroy Jourdan et Fils Café,4.5
Nicolas Café,4.5
Wagner Blanchet S.A.R.L. Café,3.8
Letellier Café,3.5
Mallet Café,4.5
Ribeiro Café,4.9
Maury Lombard S.A.R.L. Café,3.9
Lamy Café,4.4
Dumont Café,3.0
Garnier SA Café,3.0
Gilbert Blot SARL Café,4.8
Goncalves Labbé S.A. Café,4.5
Goncalves Menard SARL Café,4.0
Charles Café,3.2
Fischer Café,4.9
Duval Café,4.5
Chevallier Café,4.2
Fleury Café,3.7
Paul Bousquet SA Café,4.0
Aubert Café,4.0
Bonneau Antoine S.A.S. Café,4.5
Lemaire S.A.S. Café,4.7
Blanchet S.A.R.L. Café,3.2
Lefort Didier SARL Café,3.7
Morvan Café,3.2
Bouchet SARL Café,3.8
Julien Café,4.1
Hernandez Café,5.0
Regnier Café,4.4
Legendre Café,4.3
Blanchard Café,3.3
Bouchet Lamy SARL Café,4.5
Gallet SA Café,4.2
Royer Café,5.0
Torres S.A.R.L. Café,3.8
